planter_seed_drop,seedling_emergence_rate,emergence_count,canopy_height,canopy_height_diff,leaf_angle_mean,leaf_angle_mean_slope,leaf_angle_chi,leaf_angle_chi_slope,leaf_angle_beta,leaf_angle_beta_slope,leaf_angle_alpha,leaf_angle_alpha_slope,plant_basal_tiller_number,stem_elongated_internodes_number_slope,canopy_cover,stand_count,stalk_diameter_minor_axis,stalk_diameter_major_axis,leaf_width,leaf_length,leaf_desiccation_present,aboveground_dry_biomass,range,column,decision_tree,linearRegression,gboost,abserror_gboost,cultivar
73.5,0.8132835820895522,56.50174129353233,204.0,12.0,0.3638556325912941,-0.0002497765146904994,2.172225164414706,0.0037957432906393328,2.045936298731765,-0.0009059949434115172,4.051282053638237,0.015037228478827363,3.477941176470588,0.2814889612544667,42.946153846153834,23.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,27500.0,10,7,23709.032258064515,23004.191918129203,27515.93088984059,0.057930508511238835,PI329299
70.0,0.8132835820895522,56.50174129353233,240.0,12.0,0.3779956826148889,-0.0006366762777946153,2.118446373511111,0.0062173406494560645,1.8622341188333331,-0.012795745746541142,3.376084679363333,-0.009563728421077429,3.477941176470588,0.2814889612544667,42.946153846153834,26.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,24690.0,10,8,19909.766666666666,23252.230133920602,23035.18676807713,6.702362219209688,PI570091
76.0,0.8132835820895522,56.50174129353233,274.0,12.0,0.4486065679788824,-0.0011116336689877607,1.782271754922353,0.007930279007451272,1.5651437771452938,-0.007789111300991906,1.9801144666917647,0.0009405784706999237,3.477941176470588,0.2814889612544667,41.45,24.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,29400.0,10,11,28832.30769230769,26466.209418197086,28541.197851105466,2.921095744539232,PI569462
79.5,0.8132835820895522,56.50174129353233,261.0,12.0,0.4005744328801875,0.0021089651047821864,1.9742254663275,-0.0051777245059376744,2.031784620729375,-0.0295994635128356,3.4851960653237497,-0.0708862564687727,3.477941176470588,0.2814889612544667,42.946153846153834,21.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,35400.0,10,13,21105.886597938144,22273.371292079915,34471.96040902244,2.621580765473338,PI585954
72.5,0.8132835820895522,56.50174129353233,282.0,12.0,0.39891913670862506,0.001325430955460023,1.9553141669581249,-0.0034886456341030195,2.118284340810625,-0.008344102320267227,3.5761901547693746,-0.023310952196792543,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,19660.0,10,14,23709.032258064515,25101.49861985398,18931.47757297425,3.7056074619824493,PI651497
47.0,0.8132835820895522,56.50174129353233,214.0,12.0,0.3970536289474445,0.001870162594140127,2.009251164495556,-0.008149844267858673,2.01128861659,-0.013964344960478244,3.5432389509216673,-0.057971486522462534,3.477941176470588,0.2814889612544667,42.946153846153834,20.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,22030.0,11,7,21523.333333333332,21727.09655998033,21483.204449353598,2.4820497078819894,PI257599
67.0,0.8132835820895522,56.50174129353233,211.0,12.0,0.3818687405112941,2.8973948578302612e-05,2.0631143646458825,0.0018164435051300875,1.97674131632,-0.012551436466738316,3.5186476522358823,-0.0258335501775372,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,9515.0,11,8,19909.766666666666,22900.479032265677,12679.906883627305,33.26228989624073,PI585452
65.5,0.8132835820895522,56.50174129353233,175.0,12.0,0.4570619258876471,0.0030289743976560663,1.7055494427294118,-0.0111809937408642,1.7343362839094116,-0.023857520232955013,2.2704027776205877,-0.06597294544952004,3.477941176470588,0.2814889612544667,42.946153846153834,28.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,20140.0,11,10,21105.886597938144,19420.44852664949,20104.35126711477,0.1770046320021393,PI154846
62.5,0.8132835820895522,56.50174129353233,230.0,12.0,0.4337939850051765,0.001061494717816567,1.8937384130488235,0.0014588038474961905,1.7339379763264706,-0.02604645170749668,2.6906447310426467,-0.0508084305854257,3.477941176470588,0.2814889612544667,42.946153846153834,22.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,20880.0,11,12,21105.886597938144,20428.525462355392,20329.6611845773,2.6357222960857256,PI255239
75.5,0.8132835820895522,56.50174129353233,247.0,12.0,0.39671542967170587,-0.000549160904743071,1.9964950853964705,0.0066199103734674155,1.860814976848824,-0.011327122476755295,3.0639226675582347,-0.009414499379457741,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,25330.0,11,13,26347.26966292135,25650.06768495058,25690.82241335265,1.4244864325015758,PI642998
72.0,0.8132835820895522,56.50174129353233,250.0,12.0,0.43121349162213335,-0.0019038908432489601,1.8997944964626667,0.008897266981067891,1.5198187165413333,0.004799335972122884,2.168213838797333,0.0263484864857946,3.477941176470588,0.2814889612544667,42.946153846153834,23.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,24960.0,12,4,26347.26966292135,27674.14273357653,24694.94163727189,1.0619325429812039,PI641815
46.0,0.8132835820895522,56.50174129353233,231.0,12.0,0.4353711151247059,0.002694919114052304,1.861173466369412,-0.007478971726508477,1.6503405160147062,-0.02715866991485852,2.4246593623700003,-0.07034376710562615,3.477941176470588,0.2814889612544667,42.946153846153834,19.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,17590.0,12,5,17590.0,21993.68203735676,17930.258947704227,1.9343885600012931,PI63715
72.0,0.8132835820895522,56.50174129353233,255.0,12.0,0.40751053947585,-0.00035123688848465726,1.9574250596459999,0.003877372706471638,1.959205346254,-0.004659815325513413,3.2672175568425,0.003274549972593821,3.477941176470588,0.2814889612544667,42.946153846153834,27.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,45750.0,12,6,26347.26966292135,23232.000893838165,42764.82800374022,6.52496611204323,PI585577
75.0,0.8132835820895522,56.50174129353233,257.0,12.0,0.4074719060504,0.0019676733904081772,1.9829020870593328,-0.002584336864100253,1.8775430065206664,-0.024759899459437,3.1604550842326673,-0.0492047866532328,3.477941176470588,0.2814889612544667,42.946153846153834,26.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,21390.0,12,8,21105.886597938144,21893.43362570228,20283.664435638177,5.172209277053873,PI641830
71.0,0.8132835820895522,56.50174129353233,232.0,12.0,0.40588476792845,0.0011048038777480712,2.007881251334,0.0009257302620385056,1.7526290425839999,-0.029684748168656037,2.8998107574664997,-0.057631727292061424,3.477941176470588,0.2814889612544667,42.946153846153834,21.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,25160.0,12,11,21105.886597938144,22573.54447150216,24336.225006391138,3.2741454435964314,PI570106
75.5,0.83,59.4,256.0,12.0,0.3865845725511333,-0.0004432777531494219,2.0437160615306667,0.003149816453307428,1.882756659734,-0.008107860491264881,3.2485779512453328,-0.007831696596330227,3.0,0.2814889612544667,36.5,25.5,10.74,13.82,72.33333333333333,683.3333333333334,0.0,18050.0,12,15,26347.26966292135,17826.928943445964,18688.92579931145,3.5397551208390667,PI157804
62.0,0.8132835820895522,56.50174129353233,233.0,12.0,0.4554306686974706,-0.0010346287064107835,1.7303468918035294,0.006443802405120128,1.638318062262353,-0.008291107383939783,2.0283235582664707,-0.0028931759932931183,3.477941176470588,0.2814889612544667,42.946153846153834,28.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,16430.0,13,3,26347.26966292135,22921.67791119036,17726.697679045643,7.892256111050778,PI562781
63.5,0.8132835820895522,56.50174129353233,254.0,12.0,0.443628917817,0.0035921418942709117,1.7754020065594118,-0.011499403448484543,1.8875957565823531,-0.02448264249341035,2.7351319689064706,-0.07162616913299688,3.477941176470588,0.2814889612544667,45.95,30.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,26630.0,13,4,21105.886597938144,21045.279702110725,25886.285751855095,2.7927684872133103,PI155885
62.5,0.8132835820895522,56.50174129353233,237.0,12.0,0.3846970605170555,-0.0003581808551156636,2.0322765949655555,0.004030876855014522,2.1799972647766666,-0.015651398978057837,3.9239407988761115,-0.020520083761394414,3.477941176470588,0.2814889612544667,42.946153846153834,30.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,17550.0,13,6,23496.666666666668,18544.790963512583,18097.55807627845,3.119989038623638,PI329338
47.5,0.8132835820895522,56.50174129353233,249.0,12.0,0.4148415027889412,0.000670169383647411,1.8879501320029413,-0.002777610505308641,1.8362602640652939,0.0003125964872410692,2.743939412123529,-0.012366443147040471,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,43840.0,13,7,26347.26966292135,26541.82526606618,42410.615984898155,3.2604562388272007,PI569422
68.5,0.8132835820895522,56.50174129353233,200.0,12.0,0.4290842834907895,0.0016360607658703285,1.850976985926842,-0.005834233816885471,1.8140971132705264,-0.013816163362512185,2.7095521713584207,-0.03856864234887265,3.477941176470588,0.2814889612544667,42.946153846153834,27.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,11580.0,13,8,19909.766666666666,21993.455754839306,14496.426100742112,25.185026776702177,PI273969
71.5,0.8132835820895522,56.50174129353233,237.0,12.0,0.3978014256889445,-0.0011375839264598185,2.0163042041666666,0.008027542401076407,1.7195416269338888,-0.0037165010241940726,2.8061158083127777,0.010326629525896143,3.477941176470588,0.2814889612544667,34.7,24.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,25900.0,13,11,26347.26966292135,25027.5998273346,25773.77192786791,0.4873670738690712,PI455221
79.5,0.6709999999999999,53.5,256.0,12.0,0.4213278928109412,0.0011424313461893105,1.9313407895835293,-0.0029513154183479387,1.7621261363064706,-0.010626234687871184,2.823747488151765,-0.02643159349187873,3.5,0.3057241977449816,42.85,25.0,10.9,13.92,73.5,768.3333333333335,0.0,32360.0,13,14,26347.26966292135,21334.16286313602,31464.857812727543,2.7661995898407192,PI452619
61.0,0.8132835820895522,56.50174129353233,270.0,12.0,0.389174247443,-0.00015450671505159817,2.0655361097872222,0.004570776716200192,1.7986281337933334,-0.018110541365946947,3.0980680765011117,-0.028204412484344483,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,8841.0,13,15,13439.125,24025.652573434883,10101.820675288529,14.261064079725472,PI570071
50.0,0.8132835820895522,56.50174129353233,286.0,12.0,0.3873733040822222,0.0017244793689799255,2.1249294759238895,-0.0020051383466660414,1.9633163046777775,-0.023095421454827587,3.7791054150538885,-0.04940768197326234,3.477941176470588,0.2814889612544667,42.946153846153834,20.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,1137.0,14,2,21105.886597938144,20309.715256541836,2763.9960683141194,143.09552052015124,PI329569
73.5,0.8132835820895522,56.50174129353233,208.0,12.0,0.3880763257428824,0.00023847446914627418,1.994717636176471,0.0009820508630773294,2.0609880228229414,-0.0035501031850361225,3.503349151838236,-0.004084389879317554,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,29740.0,14,6,23709.032258064515,24913.4117095292,27968.087274636822,5.95801185394478,PI152923
71.0,0.8132835820895522,56.50174129353233,243.0,12.0,0.44338513067100005,0.005213364275650956,1.7828456568844444,-0.024978583716224904,1.9243887293983333,-0.013797622498036009,2.7982504734933333,-0.08012671052521977,3.477941176470588,0.2814889612544667,42.946153846153834,22.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,30620.0,14,8,19909.766666666666,24213.840982181544,30177.132303671136,1.4463347365410304,PI330803
71.5,0.8132835820895522,56.50174129353233,252.0,12.0,0.3595064647308824,-0.0027664111032306804,2.261328588124706,0.019015822792300505,1.888552194035294,0.007781613557090062,3.868143901980588,0.0711689509012854,3.477941176470588,0.2814889612544667,42.946153846153834,26.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,22490.0,14,9,28410.0,24236.177918974237,22564.837872492102,0.3327606602583467,PI585406
47.0,0.8132835820895522,56.50174129353233,266.0,12.0,0.3851812115388947,0.002308510954798873,2.163171347716316,-0.0011718323666532382,1.880930756336316,-0.01803538093062637,3.740153886288421,-0.038790699773257935,3.477941176470588,0.2814889612544667,42.946153846153834,28.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,38120.0,15,2,21105.886597938144,19608.269166256505,36747.97721826447,3.5992203088550196,PI156330
51.5,0.8132835820895522,56.50174129353233,248.0,12.0,0.3722222387861765,0.00066264242358087,2.19186919175,-0.00015748019529598686,1.7764508804082353,-0.014678932027615431,3.3608421512223527,-0.030352394757855387,3.477941176470588,0.2814889612544667,42.946153846153834,20.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,21870.0,15,13,21523.333333333332,24067.908472185198,22143.811931474727,1.251997857680509,PI641835
64.5,0.8132835820895522,56.50174129353233,227.0,12.0,0.5095707153270527,0.004056068038926149,1.5168378152668416,-0.016318747739072336,1.5324716953936843,-0.025813698684237527,1.6270808511431052,-0.0638516643718505,3.477941176470588,0.2814889612544667,42.946153846153834,25.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,22940.0,15,14,21105.886597938144,17298.95269685828,22511.359073743213,1.868530628843883,PI170787
71.5,0.8132835820895522,56.50174129353233,237.0,12.0,0.3779387843951176,0.0035760516999056,2.1520849761817646,-0.010119204640504826,1.972301216199412,-0.02900942040966473,3.8813260866917654,-0.09333517295595853,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,24380.0,16,2,21105.886597938144,20678.119225647693,23655.39577881942,2.972125599592206,PI145619
57.0,0.8132835820895522,56.50174129353233,161.0,12.0,0.4197217949762,0.0016377498626050447,1.9194129022426667,-0.0010885940043010966,1.692713846942,-0.019148775674902332,2.5689923719653334,-0.03954866975505168,3.477941176470588,0.2814889612544667,42.946153846153834,26.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,13360.0,16,3,21105.886597938144,21656.392693036672,14251.713634670175,6.674503253519277,PI196586
56.5,0.8132835820895522,56.50174129353233,186.0,12.0,0.3662545350968235,-0.0016159634950071765,2.2392792597641176,0.010650742745097577,1.673536039495294,0.0010882446007844334,3.1887216438547057,0.027810049565540614,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,35010.0,16,4,26347.26966292135,24803.646562213642,34257.780675955306,2.1485841875026965,PI92270
66.5,0.8132835820895522,56.50174129353233,215.0,12.0,0.37642636152464704,0.002896006286329072,2.134385959349412,-0.012391352881087326,1.8831200604247056,-0.01797656040768386,3.5363596777629414,-0.07331600274172477,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,28620.0,16,6,26475.128205128207,22880.07972209211,27385.568991779866,4.3131761293505715,PI570073
74.0,0.809625,59.625,271.0,12.0,0.4084576109544117,0.0026094702474286817,2.013704889248824,-0.008821557131037147,1.621918941137059,-0.01703438356262124,2.643098131907059,-0.06494953240288645,3.333333333333333,0.2625231082582202,41.65,26.0,12.58,15.06,66.55555555555556,757.7777777777777,0.0,34610.0,16,9,26475.128205128207,28746.548003685915,34187.92593132688,1.2195147895785101,PI562971
61.0,0.8132835820895522,56.50174129353233,270.0,12.0,0.40779302474657897,0.00042840420199607185,1.94891356247,0.0002138141272224781,1.947971622642105,-0.006857691541429328,3.2174260229694736,-0.011549610890744674,3.477941176470588,0.2814889612544667,42.946153846153834,19.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,10310.0,16,10,26347.26966292135,25296.494048164586,12399.333448752119,20.26511589478292,PI156463
73.5,0.703625,50.6,248.0,12.0,0.40963744246175,0.002259454404151335,1.90741520222375,-0.007442105726945011,2.0807508569637503,-0.02801755091381501,3.3817886342656247,-0.07424090484647278,3.477941176470588,0.2814889612544667,42.946153846153834,24.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.8,22990.0,16,13,21105.886597938144,24606.20776450036,23035.19177283826,0.1965714347031813,PI152971
66.5,0.7709999999999999,51.125,201.0,12.0,0.3762719737898824,8.203616698362259e-05,2.1772457583258817,0.008101111383053061,1.6841331054311766,-0.022253780574620432,3.003520032909412,-0.03801427684361787,3.477941176470588,0.2814889612544667,42.946153846153834,30.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,13400.0,17,4,21105.886597938144,23322.32542894139,14108.088406673958,5.284241840850434,PI586541
70.0,0.8132835820895522,56.50174129353233,235.0,12.0,0.3756669078642778,-0.00014531734153796623,2.14317542318,0.0023171879282662088,1.9303993515766664,0.0016841780214107045,3.718963634571667,0.016594466091829196,3.477941176470588,0.2814889612544667,42.946153846153834,25.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,17290.0,17,6,22788.425925925927,23674.584547201477,19016.241928750085,9.984048170908531,PI221651
82.0,0.8132835820895522,56.50174129353233,236.0,12.0,0.3807046162264118,-0.00017167475831580763,2.110269165742353,0.0011890697359134836,1.843227705859412,-0.00972079859474666,3.342650812538824,-0.020931427466673928,4.5,0.26736469057282714,50.65000000000001,25.0,11.775,16.24,67.0,830.0,0.0,33250.0,17,8,26347.26966292135,31460.123620595452,33216.68880739443,0.10018403791149386,PI562982
73.0,0.77375,56.16666666666666,254.0,12.0,0.3810266739272778,-0.00044136672749830205,2.1523691538411107,0.006924296233863602,1.7831334610216667,-0.00900953552699184,3.3050564384844443,0.0003084697235233849,3.0,0.297506395954005,42.946153846153834,26.5,9.16,15.42,54.5,741.6666666666665,0.2,32590.0,17,9,26347.26966292135,29505.64711521203,32136.632266147193,1.391125295651448,PI273465
74.0,0.8132835820895522,56.50174129353233,249.0,12.0,0.37916597917425,0.0014190509538393882,2.14499029376,-0.004317319226294424,1.7665090085975,-0.02095906013361841,3.2839990167312503,-0.0593548158900473,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.2,22810.0,17,13,21105.886597938144,24408.77884333163,22776.60637217582,0.14639906981228298,PI330196
75.0,0.8132835820895522,56.50174129353233,265.0,12.0,0.36730380710295,-0.0003614391553733244,2.1424222159474997,0.005078619153897652,1.997617245373,-0.011074395168910295,3.7614352144295,-0.01145848920329762,3.477941176470588,0.2814889612544667,42.946153846153834,23.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,22780.0,17,15,22788.425925925927,24962.687379668114,24133.742210931352,5.942678713482668,PI521019
68.0,0.8132835820895522,56.50174129353233,112.0,11.083333333333336,0.37829172617035295,0.0006075217927208654,2.137163912019412,0.0021562572367209406,2.076927627688235,-0.017063727791702753,4.152175647615295,-0.037081960954600215,3.477941176470588,0.2814889612544667,42.946153846153834,29.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,9693.0,18,2,9886.5,14802.53039166225,10093.474446128088,4.131584092933952,PI156890
71.0,0.8132835820895522,56.50174129353233,237.0,12.0,0.4394236750377619,-0.001669292910106686,1.8533071985371428,0.012539561636709148,1.6358634186119048,-0.011281994868674542,2.1896618137666666,-0.008486547832340496,3.477941176470588,0.2814889612544667,42.946153846153834,30.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,30080.0,18,3,26347.26966292135,23967.325319333002,28777.71208246684,4.32941461945865,PI152816
63.0,0.8132835820895522,56.50174129353233,224.0,12.0,0.38471353140649994,0.0025655373591568233,2.0615278595138893,-0.010392158241104713,1.9693746415794444,-0.007529424456196192,3.5770762206772213,-0.024556811253107047,3.477941176470588,0.2814889612544667,42.946153846153834,30.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,11840.0,18,4,22788.425925925927,21732.84974844572,13776.187669120609,16.352936394599737,PI646266
72.5,0.8132835820895522,56.50174129353233,254.0,12.0,0.4033765423092105,0.006313657080119035,1.9481573639489476,-0.0268652740582906,2.0625538365410527,-0.02775490256511341,3.5227269828605263,-0.13514284869979687,3.477941176470588,0.2814889612544667,42.946153846153834,21.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,30420.0,18,8,21105.886597938144,24886.91059361344,29729.26669996645,2.270655161188525,PI297155
69.5,0.933625,64.75,252.0,12.0,0.38835576163261903,0.002076105427418423,2.04645000725,-0.00338162950954427,1.997288239342857,-0.01292316747811707,3.605067880743333,-0.04749202123534716,3.477941176470588,0.2814889612544667,42.946153846153834,28.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,30280.0,18,9,19909.766666666666,24186.703849418933,29233.077827853907,3.4574708459250085,PI641824
79.0,0.8132835820895522,56.50174129353233,254.0,12.0,0.3714741568873684,-0.0009949879985901623,2.115540108161579,0.006157611687490293,2.1987899645668416,0.009431946938463606,4.271594181302105,0.04309801900281302,3.477941176470588,0.2814889612544667,42.946153846153834,28.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,18680.0,18,10,23709.032258064515,23069.87131347078,19134.664427234144,2.433963743223467,PI641807
76.5,0.8132835820895522,56.50174129353233,269.0,12.0,0.3920896225175556,-0.0012172339835103349,2.026699120176666,0.011850515245239193,1.843003585445,-0.008674101945488262,3.0931198493905554,0.008468717429170353,3.477941176470588,0.2814889612544667,42.946153846153834,26.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,24030.0,18,11,26347.26966292135,26402.786235695687,23868.055943061532,0.6739244982874234,PI563295
72.0,0.8132835820895522,56.50174129353233,286.0,12.0,0.3828235493146,0.0026815120826030664,2.043385455902105,-0.007469457774418399,2.121587173797894,-0.021089783812442472,3.828088392905,-0.0641724227714666,3.477941176470588,0.2814889612544667,42.946153846153834,21.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,15260.0,18,12,21105.886597938144,24893.93903441753,15340.509407016712,0.5275845807124012,PI570047
71.5,0.8132835820895522,56.50174129353233,247.0,12.0,0.3772003616228236,-1.1076571102018434e-05,2.098009283018824,0.003932959489374081,1.945779443738824,-0.006012264975157728,3.5595904390370587,-0.0015056644249486694,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,24780.0,18,13,22788.425925925927,25248.64447281652,23885.43404186388,3.610032115157875,PI641892
51.0,0.8132835820895522,56.50174129353233,229.0,12.0,0.4681569206602632,0.006301402905206045,1.7505742080694735,-0.02578860719766691,1.5250469304437897,-0.02618379421889664,2.066802392004895,-0.0962496393952793,3.477941176470588,0.2814889612544667,25.65,18.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,22410.0,18,14,21105.886597938144,17679.692366077186,22483.7000154639,0.3288711087188712,PI641860
84.5,0.8132835820895522,56.50174129353233,243.0,12.0,0.46974925281234997,0.005912372898876458,1.66947329699,-0.02422111984999242,1.7554615412855,-0.02203709415260009,2.2626116212105,-0.07754605379007576,3.477941176470588,0.2814889612544667,42.946153846153834,25.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,14890.0,18,15,21105.886597938144,22768.91488789562,15252.629745036445,2.435391168814274,PI329614
68.5,0.8132835820895522,56.50174129353233,195.0,12.0,0.43678621330065004,0.0020409201065302125,1.911402107564,-0.006236282856017305,1.6047556247635002,-0.022835903906546624,2.43725931976205,-0.05522803374571425,3.477941176470588,0.2814889612544667,42.946153846153834,30.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,26270.0,19,4,21105.886597938144,18737.345956196674,25287.67572169563,3.7393387069066293,PI570109
62.5,0.8132835820895522,56.50174129353233,262.0,12.0,0.3751103402478421,0.0016233445280573484,2.0826031167389467,-0.004754960321604432,2.1283235783626315,-0.020466757342576098,3.9904211782431585,-0.0567974159218269,3.0,0.33024564961510977,44.9,23.0,13.6,18.68,81.75,858.3333333333335,0.2,52200.0,19,6,52200.0,30792.788771436244,51863.617307953544,0.6444112874453184,PI63715
65.5,0.8132835820895522,56.50174129353233,259.0,12.0,0.40605429218075,0.003015165655779597,1.947941454635,-0.009556594587165528,1.873951673613,-0.02311799443657649,3.0700402460930003,-0.07688066534419936,3.477941176470588,0.2814889612544667,42.946153846153834,25.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,19730.0,19,7,21105.886597938144,24362.596074335568,19575.1871529327,0.7846571062711608,PI641821
77.5,0.8132835820895522,56.50174129353233,254.0,12.0,0.4137235955100952,0.0006487251451715147,1.9536783148438093,-0.0006007621530484451,2.080947470574286,-0.01182722373740527,3.614652064993333,-0.023742113531877804,3.477941176470588,0.2814889612544667,42.946153846153834,27.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,18150.0,19,12,23709.032258064515,19819.996199150133,19110.741720102327,5.293342810481142,PI540518
46.5,0.8132835820895522,56.50174129353233,260.0,12.0,0.4298796904968333,-0.0035753604177401117,1.8721183310061111,0.016821913477052367,1.69252119504,0.0016785222554308208,2.4884550862711112,0.03865784153061292,3.477941176470588,0.2814889612544667,47.35,24.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,18040.0,21,5,21510.0,24284.388882973974,18090.403675468722,0.2793995314230721,PI563330
72.0,0.8132835820895522,56.50174129353233,262.0,12.0,0.4641942452555556,0.002094695720679396,1.7554236672288892,-0.006685516147873093,1.5511655122066668,-0.021083859547382577,2.0430518136005555,-0.04684504919396521,3.477941176470588,0.2814889612544667,42.946153846153834,23.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,30920.0,21,6,21105.886597938144,21962.445207617464,29796.960310580005,3.632081789844744,PI524475
73.0,0.8132835820895522,56.50174129353233,262.0,12.0,0.4542700843412632,-0.0008366959084488393,1.7628313250289471,0.006385288895349949,1.5173550169226315,-0.00933968714625222,1.9043155901505264,-0.0035850541688848946,3.477941176470588,0.2814889612544667,33.8,24.0,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,13300.0,21,11,13300.0,23455.333887229863,13886.775480168253,4.4118457155507755,PI329702
77.0,0.8132835820895522,56.50174129353233,240.0,12.0,0.3997983276988889,-0.0001607906224162024,2.0386738121561105,0.004040969536122816,1.8998203504633333,-0.01723027805268342,3.3107826632605555,-0.030005435131885427,3.477941176470588,0.2814889612544667,42.946153846153834,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,28420.0,21,14,26475.128205128207,22039.591832115577,28257.515689181186,0.5717252315932944,PI585966
84.5,0.8132835820895522,56.50174129353233,227.0,12.0,0.44882567386699995,0.002902890090760002,1.7988160534388888,-0.01053169370784842,1.5685202854238889,-0.009598842116881216,2.0831847823411107,-0.047015106499384084,3.477941176470588,0.2814889612544667,31.1,24.5,10.807857142857147,15.435047619047623,69.32420634920635,781.1185807656394,0.0,9413.0,21,15,8472.0,24721.257342723227,9538.283233381879,1.3309596662262695,PI641815
