cultivar_id,cultivar,season,range,column,absorbance_850,roll,PhiNO,PhiNPQ,absorbance_530,absorbance_605,absorbance_730,absorbance_880,absorbance_940,Fs,NPQt,qL,qP,RFd,SPAD_530,SPAD_605,SPAD_730,leaf_thickness,ambient_humidity,leaf_angle_clamp_position,pitch,proximal_air_temperature,FvP/FmP,leaf_temperature_differential,Phi2,relative_chlorophyll,FmPrime,FoPrime,LEF,SPAD_420,SPAD_650,SPAD_850,SPAD_880,light_intensity_PAR,leaf_temperature,date
6000000851,PI511355,4,30,13,0.462,-52.08,0.127,0.608,1.074,1.295,0.37,0.511,0.493,2815.2,4.769,0.425,0.5770000000000001,0.36,58.17,80.27,-12.3,0.48,20.237305,52.09,1.16,45.349998,0.45799999999999996,-6.659998,0.265,39.17782027,3828.282,2074.0,182.548,160.17,39.18,-3.09,1.84,1533.0,311.84,2017-08-28 12:49:00
6000000851,PI511355,4,30,13,0.415,21.93,0.147,0.581,1.32,1.625,0.371,0.469,0.455,3502.9,3.948,0.37799999999999995,0.547,0.373,86.51,116.97,-8.39,1.02,22.522461,36.37,29.77,45.43,0.49700000000000005,-10.04,0.272,56.86424474,4809.277,2421.0,200.957,201.53,56.86,-3.99,1.38,1644.0,308.54,2017-08-28 12:48:00
6000000851,PI511355,4,30,13,0.41,-47.0,0.10099999999999999,0.687,1.268,1.526,0.363,0.474,0.452,2925.2,6.81,0.431,0.552,0.27,81.62,107.46,-8.86,0.18,21.985352,48.58,14.06,45.580002,0.385,-4.030002,0.212,52.58508604,3713.6059999999998,2285.0,142.347,191.72,52.59,-4.12,2.24,1490.0,314.7,2017-08-28 12:47:00
6000000851,PI511355,4,30,13,0.447,34.84,0.20199999999999999,0.568,1.3730000000000002,1.672,0.436,0.499,0.485,4754.7,2.812,0.233,0.409,0.298,88.78,118.75,-4.89,0.35,23.633789,40.69,22.5,43.830002,0.561,-8.660002,0.22899999999999998,56.92543021,6170.121,2706.0,136.783,191.71,56.93,-3.75,1.45,1325.0,308.32,2017-08-28 11:24:00
6000000851,PI511355,4,30,13,0.423,5.55,0.042,0.858,1.215,1.45,0.379,0.479,0.46399999999999997,2518.1,20.552,0.49200000000000005,0.542,0.111,75.06,98.57,-8.57,0.19,21.975586,18.55,17.73,42.91,0.185,1.76,0.1,47.77437859,2798.37,2282.0,75.126,173.66,47.77,-4.18,1.46,1667.0,317.82,2017-08-07 12:05:00
6000000851,PI511355,4,30,13,0.424,-38.07,0.065,0.723,1.0959999999999999,1.324,0.34700000000000003,0.48,0.46799999999999997,2482.0,11.138,0.667,0.738,0.268,62.77,85.61,-12.14,0.11,24.397461,38.86,8.49,44.310001,0.287,-2.240001,0.212,41.17017208,3147.902,2245.0,90.43799999999999,151.56,41.17,-4.4,1.17,950.0,315.22,2017-08-07 11:17:00
6000000851,PI511355,4,30,13,0.442,-46.68,0.027999999999999997,0.9059999999999999,1.3419999999999999,1.646,0.425,0.495,0.485,2606.5,31.851999999999997,0.47600000000000003,0.511,0.071,85.68,116.16,-5.96,0.13,25.644531,46.99,-6.14,44.110001000000004,0.129,3.559999,0.066,54.24474187,2790.715,2430.0,45.489,183.84,54.24,-4.24,1.03,1531.0,320.82,2017-08-07 11:16:00
6000000851,PI511355,4,30,13,0.435,-25.26,0.057999999999999996,0.809,1.2990000000000002,1.548,0.40299999999999997,0.49200000000000005,0.47600000000000003,2662.7,13.850999999999999,0.465,0.536,0.153,82.29,107.28,-7.23,0.13,27.157227000000002,27.22,-10.49,42.970001,0.247,-0.900001,0.133,50.72275335,3069.498,2310.0,93.085,178.08,50.72,-4.1,1.59,1561.0,315.22,2017-08-07 11:12:00
6000000851,PI511355,4,30,13,0.43799999999999994,-16.92,0.057999999999999996,0.7979999999999999,1.171,1.368,0.371,0.493,0.48100000000000004,2515.7,13.870999999999999,0.513,0.583,0.168,68.95,88.71,-11.04,0.15,24.300781,24.68,18.24,42.68,0.247,-0.85,0.14400000000000002,42.09942639,2938.888,2213.0,96.23100000000001,166.84,42.1,-4.31,1.19,1485.0,314.98,2017-08-07 11:11:00
6000000851,PI511355,4,30,13,0.429,7.63,0.079,0.7509999999999999,1.244,1.475,0.386,0.484,0.47,3181.7,9.533,0.442,0.537,0.205,77.39,100.42,-8.46,0.2,33.553711,10.86,7.74,43.860001000000004,0.317,-2.850001,0.17,48.30975143,3833.553,2620.0,128.70600000000002,170.59,48.31,-4.19,1.31,1682.0,314.16,2017-08-04 13:52:00
6000000851,PI511355,4,30,13,0.397,-48.31,0.18100000000000002,0.602,1.2590000000000001,1.567,0.377,0.45799999999999996,0.444,4413.6,3.32,0.245,0.409,0.27699999999999997,81.59,112.39,-6.61,0.09,33.936523,48.33,-1.86,42.810001,0.53,-7.050000999999999,0.217,54.82982792,5635.871999999999,2647.0,126.867,185.78,54.83,-4.66,1.43,1300.0,308.91,2017-08-04 12:59:00
6000000851,PI511355,4,30,13,0.413,-30.42,0.075,0.748,1.115,1.361,0.349,0.469,0.45799999999999996,2514.5,9.985,0.483,0.574,0.215,65.69,90.29,-10.93,0.11,33.65332,33.95,15.87,43.009997999999996,0.308,-4.579998000000001,0.177,44.16826004,3054.1490000000003,2115.0,118.318,165.07,44.17,-4.46,1.08,1488.0,311.58,2017-08-04 12:58:00
6000000851,PI511355,4,30,13,0.46299999999999997,34.62,0.098,0.688,1.3559999999999999,1.6640000000000001,0.424,0.501,0.496,2765.2,7.024,0.447,0.565,0.272,86.0,116.79,-7.21,1.2,32.500977,37.26,14.74,43.119999,0.37799999999999995,-6.909999000000001,0.214,54.76099426,3517.087,2187.0,163.937,189.1,54.76,-3.3,0.52,1704.0,309.36,2017-08-04 12:57:00
6000000851,PI511355,4,30,13,0.41100000000000003,-11.72,0.065,0.7909999999999999,1.33,1.629,0.391,0.473,0.461,2807.7,12.210999999999999,0.457,0.535,0.16899999999999998,86.89,116.86,-6.95,0.09,33.897461,15.71,-10.54,43.049999,0.27,-3.2799989999999997,0.14400000000000002,57.15487572,3281.526,2396.0,113.833,200.56,57.15,-4.97,1.25,1752.0,312.92,2017-08-04 12:56:00
6000000851,PI511355,4,30,13,0.48200000000000004,39.94,0.073,0.725,1.3969999999999998,1.7009999999999998,0.475,0.534,0.528,2660.7,9.999,0.5710000000000001,0.6579999999999999,0.253,86.87,117.27,-5.37,0.34,33.31543,39.95,-0.4,42.93,0.307,-5.6,0.20199999999999999,53.6290631,3334.777,2310.0,109.78200000000001,182.46,53.63,-4.6,0.57,1207.0,310.48,2017-08-04 12:55:00
6000000851,PI511355,4,30,13,0.44799999999999995,-18.25,0.051,0.838,1.4369999999999998,,0.45399999999999996,0.499,0.491,2893.4,16.368,0.445,0.507,0.125,94.52,126.0,-3.7,0.14,39.760742,18.36,-2.09,41.060001,0.21899999999999997,4.249999,0.111,58.90630975,3255.261,2541.0,86.646,195.52,58.91,-4.35,0.81,1732.0,318.46,2017-08-04 11:59:00
6000000851,PI511355,4,30,13,0.423,-33.18,0.225,0.469,1.334,1.636,0.423,0.473,0.46799999999999997,5617.2,2.082,0.278,0.499,0.44,86.61,116.84,-4.43,0.16,37.248047,38.17,20.05,39.900002,0.613,-6.190002,0.306,58.03824092,8091.201999999999,3132.0,120.396,194.02,58.04,-4.43,0.5,875.0,306.86,2017-08-02 13:31:00
6000000851,PI511355,4,30,13,0.426,-47.71,0.304,0.376,1.355,1.625,0.441,0.473,0.47200000000000003,6894.3,1.24,0.21600000000000003,0.467,0.47100000000000003,88.28,115.28,-3.09,0.15,43.964844,48.22,8.09,37.299999,0.685,-3.5499989999999997,0.32,57.5334608,10140.067,3190.0,92.18700000000001,193.76,57.53,-4.63,0.09,640.0,306.9,2017-08-02 12:14:00
6000000851,PI511355,4,30,13,0.428,-56.53,0.256,0.293,1.2670000000000001,1.507,0.41100000000000003,0.469,0.47600000000000003,5093.0,1.146,0.36200000000000004,0.65,0.8240000000000001,79.12,103.16,-6.45,0.15,43.139648,56.87,-7.68,37.299999,0.695,-5.749999,0.452,51.52963671,9288.849,2837.0,134.971,180.07,51.53,-4.71,-0.64,664.0,304.7,2017-08-02 12:13:00
6000000851,PI511355,4,30,13,0.434,-25.23,0.226,0.31,1.403,1.702,0.44799999999999995,0.48200000000000004,0.483,4908.4,1.3719999999999999,0.42,0.6890000000000001,0.863,92.01,121.97,-3.43,0.18,43.973633,25.3,-2.01,37.75,0.6729999999999999,-5.12,0.46299999999999997,60.82217973,9145.724,2992.0,124.26,210.33,60.82,-4.9,-0.1,596.0,305.78,2017-08-02 12:11:00
6000000851,PI511355,4,30,13,0.42700000000000005,30.71,0.392,0.364,1.383,1.69,0.452,0.469,0.47200000000000003,8570.5,0.929,0.128,0.341,0.324,91.1,121.82,-2.06,0.26,42.432617,37.14,22.0,36.869999,0.7170000000000001,-3.6799989999999996,0.244,61.0248566,11343.716999999999,3214.0,100.881,205.62,61.02,-4.47,-0.34,917.0,306.34,2017-08-02 12:08:00
6000000851,PI511355,4,30,13,0.423,-48.8,0.257,0.344,1.3090000000000002,1.5630000000000002,0.428,0.469,0.47,5287.8,1.339,0.318,0.59,0.6629999999999999,83.86,109.3,-4.17,0.12,46.239258,52.74,23.22,37.099998,0.6759999999999999,-5.069998,0.39899999999999997,54.27151052,8791.315999999999,2848.0,127.507,187.12,54.27,-4.75,-0.07,711.0,305.18,2017-08-02 11:07:00
6000000851,PI511355,4,30,13,0.457,-11.75,0.287,0.41600000000000004,1.413,1.69,0.47100000000000003,0.49,0.493,6120.8,1.4509999999999998,0.213,0.447,0.423,92.05,119.69,-2.19,0.67,48.651367,14.26,-8.15,36.52,0.6659999999999999,-4.07,0.297,60.42829828,8712.481,2913.0,145.774,202.52,60.43,-3.58,-0.31,1089.0,305.6,2017-08-02 11:05:00
6000000851,PI511355,4,30,13,0.375,27.52,0.311,0.425,1.084,1.334,0.342,0.418,0.419,6978.4,1.369,0.174,0.39299999999999996,0.359,66.48,91.45,-7.7,0.12,47.426758,31.16,15.22,35.139998999999996,0.6729999999999999,-2.369999,0.264,47.10898662,9485.445,3100.0,130.35399999999998,167.04,47.11,-4.44,-0.18,1096.0,305.92,2017-08-02 11:00:00
6000000851,PI511355,4,30,13,0.425,56.06,0.038,0.799,1.08,1.3090000000000002,0.35200000000000004,0.469,0.46399999999999997,2504.6,20.839000000000002,0.868,0.889,0.19399999999999998,61.6,84.48,-11.18,0.23,28.666991999999997,58.79,21.88,39.490002000000004,0.183,2.419998,0.162,42.72275335,2990.361,2444.0,100.586,167.92,42.72,-3.88,0.45,1376.0,315.06,2017-08-18 11:00:00
6000000851,PI511355,4,30,13,0.428,-29.13,0.083,0.718,1.07,1.281,0.342,0.478,0.467,2695.2,8.639,0.491,0.5920000000000001,0.248,60.28,81.45,-12.48,0.12,23.013672,32.69,15.54,42.470001,0.336,-5.140001,0.19899999999999998,39.63288719,3364.875,2234.0,149.111,152.15,39.63,-3.92,1.11,1665.0,310.48,2017-08-16 14:33:00
6000000851,PI511355,4,30,13,0.43799999999999994,45.88,0.28600000000000003,0.498,1.35,1.679,0.435,0.489,0.48100000000000004,6195.0,1.743,0.156,0.33899999999999997,0.27699999999999997,86.88,119.87,-4.52,0.14,39.166992,50.44,23.81,40.91,0.64,-5.93,0.217,58.12237094,7910.581999999999,2846.0,123.744,196.37,58.12,-4.31,0.88,1268.0,308.13,2017-08-04 11:48:00
6000000851,PI511355,4,30,13,0.431,-48.96,0.248,0.368,1.396,1.693,0.44799999999999995,0.48100000000000004,0.47700000000000004,5451.4,1.48,0.317,0.579,0.623,91.93,121.69,-2.91,0.13,40.329102,51.22,17.47,40.240002000000004,0.6629999999999999,-7.210002,0.384,57.32695985,8850.056999999999,2982.0,110.428,187.13,57.33,-4.57,0.43,639.0,306.18,2017-08-02 13:36:00
6000000851,PI511355,4,30,13,0.425,23.68,0.24600000000000002,0.495,1.386,,0.45299999999999996,0.47700000000000004,0.47,5522.1,2.017,0.21600000000000003,0.419,0.35,91.64,127.41,-1.68,0.26,39.009766,30.52,19.83,40.279999,0.618,-6.949999000000001,0.259,62.07648184,7454.633000000001,2848.0,122.37700000000001,207.66,62.08,-4.49,0.65,1049.0,306.48,2017-08-02 13:35:00
6000000851,PI511355,4,30,13,0.41600000000000004,30.26,0.16399999999999998,0.637,1.119,1.3659999999999999,0.366,0.467,0.46,4454.8,3.892,0.25,0.39899999999999997,0.249,65.88,90.53,-9.41,0.13,36.84668,36.15,20.81,40.16,0.499,-4.65,0.19899999999999998,44.70363289,5564.635,2786.0,129.06,162.01,44.7,-4.41,0.69,1438.0,308.66,2017-08-02 13:33:00
6000000962,PI570254,4,16,14,0.39,6.58,0.305,0.282,1.11,1.328,0.371,0.429,0.44,6636.3,0.9229999999999999,0.27699999999999997,0.575,0.703,66.95,88.74,-6.99,0.15,58.44140600000001,8.62,5.58,31.77,0.7170000000000001,-0.7,0.413,47.34225621,11298.458,3194.0,123.667,169.25,47.34,-5.0,-1.12,666.0,304.22,2017-08-02 10:26:00
6000000962,PI570254,4,16,14,0.405,-10.62,0.28300000000000003,0.35200000000000004,1.177,1.391,0.39899999999999997,0.44,0.445,7014.8,1.2429999999999999,0.265,0.5329999999999999,0.5760000000000001,73.26,94.63,-4.56,0.76,57.443358999999994,16.51,12.72,32.669998,0.685,-1.069998,0.365,49.41491396,11054.216999999999,3481.0,112.806,168.23,49.41,-3.95,-0.47,686.0,304.75,2017-08-02 10:29:00
6000000962,PI570254,4,16,14,0.39799999999999996,6.38,0.33,0.275,1.149,1.3880000000000001,0.389,0.439,0.447,6948.5,0.8340000000000001,0.245,0.5429999999999999,0.6509999999999999,70.18,94.09,-5.8,0.61,56.140625,19.37,18.33,33.139998999999996,0.727,-1.999999,0.39399999999999996,48.90248566,11472.503999999999,3134.0,118.89200000000001,168.68,48.9,-4.89,-0.83,670.0,304.29,2017-08-02 10:30:00
6000000208,PI651491,4,26,14,0.377,-42.34,0.249,0.35,0.8590000000000001,0.986,0.292,0.418,0.424,5883.3,1.406,0.33,0.599,0.669,43.52,56.18,-13.22,0.11,56.03515600000001,42.7,6.16,33.560001,0.67,-1.970001,0.401,31.40344168,9820.795,3243.0,101.936,140.51,31.4,-4.7,-0.59,565.0,304.74,2017-08-02 10:36:00
6000000208,PI651491,4,26,14,0.408,-11.24,0.245,0.251,0.903,1.0290000000000001,0.319,0.44,0.444,4288.9,1.0290000000000001,0.42200000000000004,0.7140000000000001,1.016,45.82,58.43,-12.51,0.71,52.541016000000006,11.26,0.66,34.290001000000004,0.706,-2.510001,0.504,31.98087954,8647.251,2539.0,140.619,150.08,31.98,-3.66,-0.4,620.0,304.93,2017-08-02 10:42:00
6000000851,PI511355,4,26,15,0.386,-82.17,0.24,0.23600000000000002,1.0270000000000001,1.228,0.353,0.429,0.43200000000000005,5475.1,0.985,0.447,0.737,1.1,59.53,79.62,-7.9,0.1,53.664062,82.38,13.35,34.799999,0.711,-4.149999,0.524,42.6500956,11496.22,3324.0,91.446,156.77,42.65,-4.59,-0.24,388.0,303.8,2017-08-02 10:49:00
6000000851,PI511355,4,26,15,0.406,-44.83,0.271,0.34,1.169,1.369,0.389,0.447,0.451,6447.3,1.255,0.295,0.57,0.638,71.78,91.83,-6.16,0.14,48.671875,46.33,13.18,35.130001,0.684,-3.3500010000000002,0.39,47.67877629,10562.261999999999,3338.0,125.175,163.12,47.68,-4.55,-0.4,714.0,304.93,2017-08-02 10:55:00
6000000962,PI570254,4,45,4,0.39,-17.8,0.239,0.42,1.083,1.301,0.368,0.44,0.43700000000000006,5677.4,1.7590000000000001,0.293,0.535,0.519,64.61,86.41,-6.9,0.16,48.776367,21.7,12.62,36.43,0.639,-4.66,0.341,43.53346079999999,8621.52,3114.0,142.91,147.9,43.53,-4.72,0.28,930.0,304.92,2017-08-02 11:29:00
6000000962,PI570254,4,45,4,0.42100000000000004,-9.29,0.247,0.425,1.171,1.4069999999999998,0.40299999999999997,0.46299999999999997,0.466,5669.3,1.72,0.271,0.51,0.486,70.55,94.17,-6.26,0.46,48.185547,16.72,13.96,36.490002000000004,0.642,-4.860002,0.327,46.52390057,8427.051,3016.0,150.946,154.09,46.52,-4.42,-0.25,1025.0,304.78,2017-08-02 11:31:00
6000000962,PI570254,4,45,4,0.39,-7.53,0.281,0.275,1.082,1.351,0.35100000000000003,0.434,0.436,5075.6,0.98,0.324,0.625,0.8,64.58,91.43,-8.53,0.54,47.491211,27.42,26.45,36.630001,0.711,-5.880001,0.444,47.06309751,9134.228000000001,2637.0,163.56,171.68,47.06,-4.66,-0.18,818.0,303.9,2017-08-02 11:34:00
6000000962,PI570254,4,16,14,0.409,37.79,0.281,0.392,1.2890000000000001,1.5719999999999998,0.415,0.455,0.45899999999999996,6253.1,1.3969999999999998,0.23800000000000002,0.48700000000000004,0.485,83.01,111.36,-4.39,0.15,43.803711,44.95,26.42,36.549999,0.6709999999999999,-5.539999,0.327,54.12619503,9288.546,3059.0,139.555,177.25,54.13,-4.95,-0.33,949.0,304.16,2017-08-02 11:41:00
6000000962,PI570254,4,16,14,0.41200000000000003,33.31,0.243,0.40399999999999997,1.183,1.46,0.39399999999999996,0.46,0.461,5315.3,1.66,0.297,0.545,0.546,72.2,99.88,-6.7,0.14,47.271484,35.2,12.08,37.040001000000004,0.647,-5.850001,0.353,50.01529637,8214.761,2898.0,142.95,170.87,50.02,-4.93,-0.09,900.0,304.34,2017-08-02 11:45:00
6000000962,PI570254,4,16,14,0.397,35.6,0.222,0.51,1.135,1.3980000000000001,0.364,0.447,0.447,4917.2,2.2969999999999997,0.248,0.45,0.36700000000000005,68.76,95.13,-8.32,0.15,43.321289,36.43,8.31,37.060001,0.597,-5.030001,0.26899999999999996,49.83173996,6722.272,2711.0,169.77200000000002,187.44,49.83,-5.0,-0.02,1405.0,305.18,2017-08-02 11:46:00
6000000851,PI511355,4,26,15,0.39399999999999996,-59.33,0.248,0.39799999999999996,1.1320000000000001,1.393,0.36700000000000005,0.43799999999999994,0.444,5604.1,1.6030000000000002,0.292,0.542,0.547,68.86,94.97,-7.62,0.11,44.40332,59.51,5.89,37.040001000000004,0.652,-4.710001,0.354,46.39388145,8670.372,3016.0,121.902,156.6,46.39,-4.92,-0.53,766.0,305.48,2017-08-02 11:51:00
6000000851,PI511355,4,26,15,0.39299999999999996,49.54,0.326,0.318,1.126,1.4040000000000001,0.373,0.436,0.43700000000000006,7118.4,0.975,0.223,0.5,0.552,68.83,96.7,-6.49,0.1,44.62793,52.05,18.61,36.790001000000004,0.7120000000000001,-5.020001000000001,0.35600000000000004,48.56978967,11047.01,3182.0,87.05799999999999,167.54,48.57,-4.43,-0.15,544.0,304.92,2017-08-02 11:53:00
6000000851,PI511355,4,26,15,0.413,-47.52,0.23199999999999998,0.331,1.139,1.3730000000000002,0.389,0.45899999999999996,0.46,4948.9,1.426,0.385,0.654,0.775,67.91,91.32,-7.08,0.13,45.257812,52.3,25.09,36.880001,0.6679999999999999,-4.630001,0.43700000000000006,48.01912046,8784.455,2917.0,103.34899999999999,178.19,48.02,-4.7,-0.05,526.0,305.4,2017-08-02 11:54:00
6000000851,PI511355,4,26,15,0.387,22.47,0.28300000000000003,0.488,1.15,1.413,0.376,0.434,0.431,6900.4,1.724,0.165,0.35600000000000004,0.29600000000000004,71.88,98.2,-5.5,0.15,44.726562,28.94,18.74,36.869999,0.642,-3.539999,0.228,49.75525813,8942.097,3204.0,103.874,169.32,49.76,-4.43,0.22,1011.0,306.48,2017-08-02 11:57:00
6000000208,PI651491,4,26,14,0.376,-41.23,0.239,0.36700000000000005,1.092,1.307,0.32299999999999995,0.426,0.426,5192.7,1.54,0.33799999999999997,0.599,0.65,66.66,88.09,-10.23,0.1,45.164062,50.19,31.66,37.419998,0.6579999999999999,-1.729998,0.39399999999999996,45.77820268,8568.125,2933.0,147.85,175.42,45.78,-5.0,0.08,834.0,308.84,2017-08-02 12:20:00
6000000962,PI570254,4,45,4,0.41700000000000004,7.21,0.284,0.365,1.2830000000000001,1.5590000000000002,0.419,0.46299999999999997,0.466,5991.9,1.285,0.253,0.515,0.54,81.65,109.27,-4.7,0.2,46.505859,8.78,-5.04,37.169998,0.6809999999999999,-5.389998,0.35100000000000003,52.39388145,9227.88,2943.0,128.451,173.22,52.39,-4.9,-0.31,814.0,304.93,2017-08-02 12:33:00
6000000962,PI570254,4,45,4,0.39299999999999996,-16.15,0.267,0.43700000000000006,1.156,1.43,0.376,0.441,0.441,6229.3,1.6380000000000001,0.22699999999999998,0.456,0.42,71.45,98.85,-6.59,0.12,46.144531,16.55,3.67,36.939999,0.649,-5.169999,0.29600000000000004,49.07839388,8848.289,3105.0,136.659,164.83,49.08,-4.83,-0.06,1026.0,304.92,2017-08-02 12:34:00
6000000962,PI570254,4,16,14,0.42200000000000004,22.53,0.272,0.39299999999999996,1.067,1.285,0.36200000000000004,0.46,0.46,5549.3,1.442,0.252,0.503,0.505,60.7,82.48,-9.81,0.83,42.512695,22.67,-2.54,37.990002000000004,0.6659999999999999,-5.880001999999999,0.335,42.52772467,8349.004,2785.0,190.738,156.57,42.53,-3.8,-0.05,1264.0,305.26,2017-08-02 12:53:00
6000000208,PI651491,4,26,14,0.42200000000000004,-27.28,0.136,0.639,1.072,1.263,0.34299999999999997,0.45899999999999996,0.46299999999999997,3691.4,4.685,0.337,0.486,0.289,60.92,79.97,-11.98,0.56,43.601562,28.33,7.97,38.48,0.462,-2.88,0.22399999999999998,41.60229446,4758.956,2561.0,162.526,169.98,41.6,-4.12,-0.37,1610.0,308.75,2017-08-02 13:01:00
6000000208,PI651491,4,26,14,0.462,24.05,0.17800000000000002,0.532,1.072,1.2770000000000001,0.39799999999999996,0.503,0.502,3356.3,2.987,0.33399999999999996,0.527,0.408,56.94,77.54,-10.39,0.74,37.234375,42.13,35.7,39.02,0.55,-5.09,0.29,35.56787763,4726.6140000000005,2125.0,214.733,135.32,35.57,-3.97,0.07,1646.0,307.08,2017-08-02 13:03:00
6000000208,PI651491,4,26,14,0.435,16.01,0.11699999999999999,0.657,1.1540000000000001,1.402,0.39299999999999996,0.473,0.467,3663.9,5.632999999999999,0.39799999999999996,0.534,0.293,68.73,93.51,-7.42,0.88,40.512695,27.19,22.26,39.220001,0.424,-5.330001,0.226,47.36902486,4736.346,2729.0,151.615,173.65,47.37,-3.17,0.61,1488.0,307.04,2017-08-02 13:06:00
6000000208,PI651491,4,26,14,0.392,-46.18,0.217,0.40299999999999997,0.9259999999999999,1.088,0.312,0.442,0.439,4538.6,1.8619999999999999,0.359,0.603,0.613,48.68,64.93,-12.71,0.12,41.473633,49.66,20.79,39.419998,0.63,-3.0199979999999997,0.38,33.03632887,7318.878000000001,2705.0,142.225,152.48,33.04,-4.68,0.25,832.0,309.55,2017-08-02 13:07:00
6000000851,PI511355,4,26,15,0.426,-48.68,0.17800000000000002,0.40700000000000003,1.307,1.5919999999999999,0.42700000000000005,0.478,0.473,4190.1,2.293,0.48,0.696,0.711,83.36,111.93,-4.57,0.14,38.519531,59.5,39.77,39.720001,0.597,-4.100001,0.415,53.26195029,7168.576999999999,2888.0,109.93700000000001,175.04,53.26,-4.67,0.46,588.0,308.77,2017-08-02 13:10:00
6000000851,PI511355,4,26,15,0.396,-40.15,0.196,0.382,1.093,1.325,0.34600000000000003,0.446,0.442,4002.9,1.949,0.441,0.677,0.73,65.15,88.32,-9.57,0.09,37.243164,41.14,9.87,39.27,0.623,-4.24,0.42200000000000004,45.50286807,6924.015,2608.0,139.539,175.33,45.5,-4.6,0.47,735.0,308.18,2017-08-02 13:17:00
6000000851,PI511355,4,26,15,0.42700000000000005,-51.24,0.12,0.6459999999999999,1.146,1.376,0.382,0.478,0.473,3456.0,5.377000000000001,0.39899999999999997,0.54,0.305,67.29,90.25,-9.09,0.14,36.18457,52.58,13.94,39.560001,0.434,-1.9100009999999998,0.23399999999999999,43.90057361,4511.148,2555.0,128.934,157.27,43.9,-4.59,0.47,1225.0,310.8,2017-08-02 13:20:00
6000000851,PI511355,4,26,15,0.395,-55.09,0.18,0.56,1.102,1.327,0.353,0.445,0.44,5034.3,3.108,0.29600000000000004,0.48,0.35200000000000004,66.18,88.71,-8.7,0.1,37.928711,55.82,11.0,39.880001,0.5429999999999999,-0.990001,0.26,44.93690249,6806.392,3111.0,124.656,156.9,44.94,-4.43,0.53,1064.0,312.04,2017-08-02 13:21:00
6000000851,PI511355,4,26,15,0.38799999999999996,29.27,0.145,0.672,1.141,1.411,0.35200000000000004,0.43700000000000006,0.433,4445.1,4.641,0.26,0.395,0.225,70.8,97.78,-8.05,0.12,39.341797,29.71,5.31,40.150002,0.46399999999999997,-2.010002,0.183,47.50669216,5443.486,2919.0,139.482,163.93,47.51,-4.46,0.41,1690.0,311.29,2017-08-02 13:22:00
6000000851,PI511355,4,26,15,0.44,-37.7,0.102,0.664,1.432,1.729,0.46299999999999997,0.488,0.483,4009.1,6.535,0.473,0.597,0.307,94.91,124.65,-1.93,0.21,36.231445,50.65,36.73,39.439999,0.39299999999999996,-4.009999,0.235,60.77246654,5238.226,3179.0,127.34299999999999,198.57,60.77,-4.23,0.57,1206.0,308.58,2017-08-02 13:24:00
6000000962,PI570254,4,45,4,0.41200000000000003,-15.53,0.184,0.56,1.227,1.506,0.39299999999999996,0.46299999999999997,0.457,4826.4,3.051,0.28600000000000003,0.469,0.345,76.98,104.9,-6.41,0.18,40.012695,15.54,0.7,40.009997999999996,0.546,-7.039998,0.256,49.83173996,6490.647,2944.0,172.72799999999998,164.46,49.83,-4.53,0.53,1497.0,306.12,2017-08-02 13:54:00
6000000962,PI570254,4,45,4,0.406,29.49,0.195,0.505,1.056,1.321,0.34700000000000003,0.456,0.45299999999999996,4582.7,2.585,0.314,0.519,0.42700000000000005,60.31,86.82,-10.62,0.31,41.03418,31.43,11.39,39.970001,0.5760000000000001,-7.040000999999999,0.299,42.40152964,6541.463000000001,2770.0,143.50799999999998,146.17,42.4,-4.73,0.33,1065.0,306.08,2017-08-02 13:55:00
6000000976,PI585454,4,26,8,0.431,-26.04,0.163,0.55,1.145,1.383,0.38,0.46,0.466,3970.8,3.383,0.363,0.546,0.40399999999999997,67.97,91.75,-8.57,1.15,50.509766,29.79,14.99,36.52,0.527,-3.29,0.28800000000000003,46.33269598,5574.233,2637.0,148.08700000000002,155.09,46.33,-3.46,-0.59,1144.0,306.38,2017-08-04 10:49:00
6000000976,PI585454,4,26,8,0.467,-4.75,0.19899999999999998,0.475,1.228,1.48,0.408,0.488,0.507,3174.5,2.394,0.337,0.5529999999999999,0.484,72.08,97.35,-9.94,1.85,51.400391,25.54,25.12,36.720001,0.59,-3.090001,0.326,45.75525813,4711.714,1933.0,168.245,153.4,45.76,-4.0,-1.95,1146.0,306.78,2017-08-04 10:50:00
6000000976,PI585454,4,26,8,0.434,-10.66,0.158,0.575,1.304,1.567,0.433,0.465,0.46399999999999997,3786.7,3.6439999999999997,0.34700000000000003,0.521,0.365,83.94,110.21,-3.17,1.45,52.082031,12.02,5.59,36.880001,0.512,-3.810001,0.267,50.18355641,5167.159000000001,2520.0,185.74599999999998,155.69,50.18,-3.08,0.06,1545.0,306.22,2017-08-04 10:51:00
6000000976,PI585454,4,26,8,0.364,0.0,0.14,0.638,1.0759999999999998,1.3130000000000002,0.342,0.41700000000000004,0.41200000000000003,4007.0,4.56,0.325,0.475,0.285,66.43,90.1,-7.01,0.12,52.219727,16.63,16.63,37.200001,0.467,-4.090001,0.222,41.812619500000004,5150.9220000000005,2743.0,156.502,134.55,41.81,-4.76,0.49,1566.0,306.26,2017-08-04 10:52:00
